sprite_bruxa_andando1: .word 32, 32

199,199,199,199,199,199,199,199,199,65,83,147,65,10,19,83,83,19,83,1,74,74,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,74,74,65,19,10,19,83,19,19,1,10,199,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,65,174,102,74,147,147,147,147,74,65,10,199,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,65,102,65,147,147,147,147,147,83,74,65,199,199,83,10,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,74,74,74,147,147,147,74,147,147,147,83,65,199,83,10,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,147,147,147,147,147,74,74,147,147,147,83,65,199,83,10,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,83,147,147,83,83,74,74,74,147,74,83,65,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,83,83,83,74,74,74,74,74,83,74,74,65,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,74,65,73,65,65,65,65,65,65,65,65,199,199,19,10,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,65,65,1,19,10,0,0,1,19,1,199,199,199,83,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,1,83,83,1,0,1,83,83,1,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,10,1,1,1,0,10,1,1,1,199,199,199,199,199,199,199,199,199,199,199,

.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,1,1,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,1,10,10,10,10,67,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,10,1,10,10,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,199,1,10,10,19,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,199,199,1,10,10,10,83,10,10,19,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,10,10,10,19,19,19,82,82,1,1,1,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,82,82,19,19,19,83,83,10,10,10,10,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,1,10,10,10,10,1,1,1,1,1,1,1,10,10,10,1,199,199,199,199,199,199,199,218,
199,199,199,199,199,199,199,1,10,10,10,1,1,36,45,45,110,110,110,36,10,1,67,199,199,199,199,199,218,218,218,218,
199,199,199,199,199,1,1,10,10,1,1,36,45,45,36,110,34,110,34,65,45,199,199,199,199,199,199,199,1,163,163,218,
199,199,199,199,1,19,10,1,1,36,36,110,45,36,110,110,107,110,107,65,45,199,199,199,199,199,199,199,1,19,1,218,
199,199,199,199,199,1,1,1,36,110,110,110,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,199,19,10,1,1,
199,199,199,199,199,199,199,199,36,110,110,45,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,19,1,10,199,199,
199,199,199,199,199,199,199,36,110,110,110,45,65,110,45,101,110,110,65,199,199,199,199,199,199,199,199,19,1,199,199,199,
199,199,199,199,199,199,199,36,110,45,45,65,147,10,110,83,74,147,147,65,65,199,199,199,199,199,199,19,1,199,199,199,
199,199,199,199,199,199,36,110,45,199,65,147,83,147,74,19,83,74,147,83,83,66,199,199,199,199,19,1,199,199,199,199,
199,199,199,199,199,199,36,110,45,199,65,147,65,83,147,74,19,83,74,74,74,83,65,199,199,83,19,67,199,199,199,199,
199,199,199,199,199,36,110,45,199,65,83,147,74,83,147,147,74,10,83,74,65,74,83,65,199,19,1,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,83,83,74,65,65,83,147,147,74,10,65,0,65,74,83,65,10,76,199,199,199,199,199,
199,199,199,199,199,199,199,65,83,74,74,65,199,10,19,83,83,19,83,1,0,199,65,74,174,102,199,199,199,199,199,199,
199,199,199,199,199,199,199,174,74,74,65,199,199,19,10,19,83,19,19,1,10,199,0,65,102,174,199,199,199,199,199,199,
199,199,199,199,199,199,102,102,174,65,199,199,199,65,147,147,147,147,74,65,10,199,199,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,102,199,199,199,199,65,147,147,147,147,147,83,74,65,199,10,19,1,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,74,74,74,147,147,147,74,147,147,147,83,65,65,65,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,65,147,147,83,83,83,147,83,74,83,147,147,83,83,83,74,65,199,199,199,199,199,199,199,
199,199,199,199,199,65,65,147,83,83,83,74,74,74,83,74,74,74,83,74,74,74,74,65,66,199,199,199,199,199,199,199,
199,199,199,199,199,66,74,83,83,74,74,65,65,65,65,74,74,74,74,65,65,65,65,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,66,74,74,74,65,1,19,1,199,65,65,65,65,102,174,10,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,66,65,65,1,10,83,19,199,199,199,199,1,19,19,83,19,1,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,67,83,19,83,1,199,199,199,1,19,83,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,1,1,1,1,199,199,199,199,1,1,199,199,199,199,199,199,199,199,199,199,199,

.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,1,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,1,10,10,10,10,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,10,1,10,10,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,199,1,10,10,19,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,199,199,1,10,10,10,83,10,10,19,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,10,10,10,19,19,19,82,82,1,1,1,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,82,82,19,19,19,83,83,10,10,10,10,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,1,10,10,10,10,1,1,1,1,1,1,1,10,10,10,1,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,10,10,10,1,1,36,45,45,110,110,110,36,10,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,10,10,1,1,36,45,45,36,110,34,110,34,65,45,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,1,19,10,1,1,36,36,110,45,36,110,110,107,110,107,65,45,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,1,36,110,110,110,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,36,110,110,45,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,36,110,110,45,65,110,45,101,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,36,110,45,45,65,147,10,110,83,74,147,147,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,36,110,36,65,147,83,147,74,19,83,74,147,83,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,36,110,36,65,83,65,83,147,74,19,83,74,74,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,36,45,199,65,74,147,65,147,147,74,10,83,74,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,36,199,65,74,83,83,65,174,147,74,10,65,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,83,19,83,19,0,65,74,83,74,102,83,19,83,1,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,19,1,1,83,1,19,65,65,65,19,83,19,19,1,102,174,199,199,199,1,218,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,83,19,65,74,147,147,147,147,74,65,174,1,10,19,19,163,218,218,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,65,147,147,147,147,147,83,74,65,19,1,10,1,163,163,218,218,199,199,199,
199,199,199,199,199,199,199,199,199,65,74,74,74,147,147,147,74,147,147,147,83,65,199,199,199,1,218,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,147,147,147,147,147,74,74,147,147,147,83,65,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,83,147,147,83,83,74,74,74,147,74,83,65,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,83,83,83,74,74,74,74,74,83,74,74,65,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,65,74,74,65,73,65,65,65,65,65,65,65,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,65,65,1,19,10,0,0,1,19,1,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,1,83,83,1,0,1,83,83,1,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,10,1,1,1,0,10,1,1,1,199,199,199,199,199,199,199,199,199,199,199,

.byte 199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,1,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,1,10,10,10,10,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,10,1,10,10,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,199,1,10,10,19,19,10,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,199,199,1,10,10,10,83,10,10,19,1,1,199,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,10,10,10,19,19,19,82,82,1,1,1,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,82,82,19,19,19,83,83,10,10,10,10,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,1,10,10,10,10,1,1,1,1,1,1,1,10,10,10,1,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,1,10,10,10,1,1,36,45,45,110,110,110,36,10,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,10,10,1,1,36,45,45,36,110,34,110,34,65,45,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,1,19,10,1,1,36,36,110,45,36,110,110,107,110,107,65,45,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,1,1,36,110,110,110,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,36,110,110,45,110,36,110,110,110,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,19,83,199,36,110,110,110,45,0,110,45,101,110,110,65,199,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,1,1,19,36,110,45,45,0,65,10,110,83,74,147,147,65,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,1,36,110,45,0,0,65,83,65,74,19,83,74,147,83,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,36,110,45,83,0,65,147,83,65,65,19,83,74,74,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,36,110,45,1,83,19,0,65,83,147,147,65,10,83,74,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,1,1,19,147,65,65,147,147,65,10,83,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,83,1,10,19,65,147,174,102,1,199,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,10,19,10,19,65,102,174,102,10,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,65,147,147,1,147,147,102,65,10,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,199,65,147,147,147,147,147,83,74,65,199,199,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,65,74,74,74,147,147,147,74,147,147,147,83,65,65,65,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,65,65,147,147,83,83,83,147,83,74,83,147,147,83,83,83,74,65,199,199,199,199,199,199,199,
199,199,199,199,199,65,65,147,83,83,83,74,74,74,83,74,74,74,83,74,74,74,74,1,19,199,199,199,199,199,199,199,
199,199,199,199,199,65,74,83,83,74,74,65,65,65,65,74,74,74,74,65,65,65,1,163,218,163,199,199,199,199,199,199,
199,199,199,199,199,199,65,74,74,74,65,1,19,1,0,65,65,65,65,102,174,10,19,218,218,218,199,199,199,199,199,199,
199,199,199,199,199,199,0,65,65,65,1,10,83,19,0,0,0,0,1,19,19,83,19,1,218,218,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,1,83,19,83,1,199,199,199,1,19,83,1,1,199,199,199,199,199,199,199,199,199,
199,199,199,199,199,199,199,199,199,199,199,1,1,1,1,199,199,199,199,1,1,199,199,199,199,199,199,199,199,199,199,199,
